Key,English,French,German,Italian,Portuguese,Spanish,Russian,Japanese,Chinese
DLG_BIOLOGISTINFECTED_0,*Cough* I feel like crap. Ugh. Better keep your distance.,*Tousse* Je me sens super mal. Hum ... Vaudrait mieux rester à distance.,*hust* Ich fühle mich mies. Uff. Halte besser Abstand.,*coff* Mi sento uno schifo. Ugh. Meglio che mantieni la distanza.,*Cof* Me sinto um lixo. Ugh. É melhor ficar longe.,"*Cof, cof* Me siento muy mal. Uff. Mejor no te acerques mucho.",*кашляет* Мне очень плохо. Ох. Тебе лучше не подходить.,"ゴホッ、私はもうダメかも。
近づかない方がいいわ。",*咳嗽*我感觉很不对劲，呃啊，最好不要过来。
DLG_CLIFFTOWNANSIBLE_3,We need permissions to control data throttling.,Nous avons besoin d'une autorisation pour contrôler les limitateurs de données.,"Wir brauchen Berechtigungen, um die Datendrosselung zu kontrollieren.",Ci servono permessi per controllare la limitazione dei dati.,Precisamos de permissões para controlar o fluxo de dados.,Necesitamos permisos para controlar la regulación de datos.,Нам нужны права доступа для контроля троттлинга.,"帯域幅制限を
操作するための
許可が必要よ。",我们要有权限才能调控数据限流。
DLG_CLIFFTOWNANSIBLE_5,Is this Samara?,"Samara, c'est toi ?",Ist das Samara?,Sei Samara?,É Samara?,¿Eres Samara?,Это Самара?,"あなた、
サマーラなの？",这是萨玛拉吗？
DLG_CLIFFTOWNANSIBLE_6,Username is ehammond. Samara depends on you.,Nom d'utilisateur : ehammond. Samara dépend de vous.,Benutzername ist ehammond. Samara ist auf dich angewiesen.,L'username è ehammond. Samara dipende da te.,O nome de usuário é ehammond. Samara depende de você.,El usuario es ehammond. Samara depende de ti.,"Имя пользователя ""эхаммонд"". Судьба Самары зависит от тебя.","ユーザーネーム
は”ehammond”よ。
サマーラの安全は
あなたの次第。",用户名为伊哈蒙德。萨玛拉的安危就看你的了。
DLG_CLIFFTOWNANSIBLE_7,As in Elizabeth Hammond? WTF??,"Quoi, comme Elizabeth Hammond ? C'est une blague ?!!",Wie in Elizabeth Hammond? WTF??,Come Elisabeth Hammond? Ma che diavolo…?,Tipo Elizabeth Hammond? Que diabos??,¿Elizabeth Hammond?... ¿¡Pero qué...!?,"Это что, ""Элизабет Хаммонд""? ЧЗНХ?","エリザベス・ハモンド
何がどうなって？？",伊哈蒙德？伊丽莎白·哈蒙德？不是吧？？
DLG_CLIFFTOWNANSIBLE_9,"No data left, next terminal at Kazakh base, sector 24, 22.","Pas de données restantes, terminal suivant situé sur la base Kazakh, secteur 24, 22.","Keine Daten mehr, nächstes Terminal in der kasachischen Basis, Sektor 24, 22.","Nessun dato rimasto, il prossimo terminale è alla base dei kazaki, settore 24, 22.","Sem dados restantes, próximo terminal na base Kazakh, setor 24, 22.","No quedan datos. Próxima terminal: base kazaja, sector 24-22.","Данных больше нет, следующий терминал на казахской базе, сектор 24, 22.","データが切れる。
カザフ人基地の
次のターミナルに
向かいなさい。
セクター２４，２２。","数据已无剩余，下一终端位于24,22区哈萨克基地。"
DLG_CLIFFTOWNANSIBLE_10,"Dammit, I should have known Hammond was behind the whole thing.","Bordel, j'aurais dû me douter qu'Hammond était derrière tout ça.","Verdammt, ich hätte wissen müssen, dass Hammond hinter der ganzen Sache steckt.","Dannazione, avrei dovuto sapere che c'era Hammond dietro tutto questo.","Droga, eu deveria saber que Hammond estava por trás da coisa toda.","Diablos, debí suponer que Hammond estaría detrás de todo esto.","Черт, я должна была догадаться, что за всем этим Хаммонд стоит.","クソッ、
ハモンドが裏で全て手を引いている
可能性くらい考えておくべきだったわ。",我就应该想到全都是哈蒙德搞的鬼。
DLG_CLIFFTOWNANSIBLE_11,So she's alive after all. What the hell does she want?,"Alors, elle est encore en vie, finalement. Qu'est-ce qu'elle me veut ?",Sie ist also doch am Leben. Was zum Teufel will sie?,"Quindi è viva, alla fine. Cosa diavolo vuole da me?","Então ela está viva, afinal. Que droga ela quer?",Así que sigue viva... ¿Qué diablos quiere?,"Значит, она все-таки жива. Но что ей, черт возьми, надо?","結局彼女は生きていたってことね。
一体何が望みなの？",所以她根本没死，这个女人到底想干什么？
DLG_CLIFFTOWNANSIBLE_12,Root access? Is she so incompetent she can't even do that on her own?!,L'accès au rootage ? Est-elle si incompétente qu'elle ne peut pas le faire toute seule ?!,"Root-Zugang? Ist sie so inkompetent, dass sie nicht mal das allein kann?!",Accesso root? È così incapace da non saper fare una cosa del genere da sola?,"Acesso raiz? Ela é tão incompetente assim, para não coseguir fazer isso sozinha?!",¿Acceso total? ¿¡Es tan inútil que ni eso puede hacer sola!?,"Рут-доступ? Она что, настолько некомпетентна, что не может получить его сама?","ルートアクセス？
そんなことも自分でできないくらい
彼女は何もできないの！？",想要根权限？她连这个本事都没有吗？这种东西都不能自己搞定？
DLG_RUSSIANBASEANSIBLE_3,"Enough BS, Hammond. Where is my daughter?","Arrête tes conneries, Hammond. Dis-moi où est ma fille.","Genug von dem Mist, Hammond. Wo ist meine Tochter?","Basta stronzate, Hammond. Dov'è mia figlia?","Chega de palhaçada, Hammond. Cadê a minha filha?","Basta de esta estupidez, Hammond. ¿Dónde está mi hija?","Хватить водить меня за нос, Хаммонд. Где моя дочь?","いい加減にして、
ハモンド。
娘はどこ？",哈蒙德，我劝你适可而止，我女儿呢？
DLG_RUSSIANBASEANSIBLE_4,In detention. She needs you.,En détention. Elle a besoin de toi.,Eingesperrt. Sie braucht dich.,In detenzione. Ha bisogno di te.,Detenção. Ela precisa de você.,Detenida. Te necesita.,В ловушке. Ты ей нужна.,"閉じ込められた
状態にある。
あなたが必要よ。",关起来了，她需要你。
DLG_RUSSIANBASEANSIBLE_5,"Go to upstream port, sector 43, 20.","Rends-toi au port en amont, secteur 43, 20.","Geh zum Portal stromaufwärts, Sektor 43, 20.","Vai al portale, settore 43, 20.","Suba para o porto, setor 43, 20.",Ve al puerto contracorriente del sector 43-20.,"Иди к порту в верхнем течении, сектор 43, 20.","アップストリーム
ポートに向かって。
セクター４３，２０。","前往上游43,20区的传送门。"
DLG_RUSSIANBASEANSIBLE_2,You've got some nerve using my daughter like this.,"Tu ne manques pas de culot d'utiliser ma fille, comme ça.","Du hast vielleicht Nerven, meine Tochter so zu benutzen.",Hai un bel fegato a usare mia figlia in questo modo.,Você tem muita coragem para usar minha filha assim.,Tienes agallas para atreverte a usar así a mi hija.,У тебя хватило наглости втянуть в это мою дочь.,"娘をこんな風に
利用してどういう
神経してるの？",你疯了吗？竟敢这样利用我女儿。
DLG_RUSSIANBASEANSIBLE_6,She is safe but needs fix asap <EOM>,Elle n'a rien mais a besoin de réparations urgentes <FIN>,"Sie ist in Sicherheit, muss aber so schnell wie möglich repariert werden <EOM>","È al sicuro, ma ha bisogno di riparazioni urgenti <EOM>",Ela está segura mas precisa de conserto o quanto antes <EOM>,"Está a salvo, pero necesita que la arreglen ya. <FDM>","Она в безопасности, но ей нужна скорейшая помощь <КОНЕЦ>","彼女は無事だが、
できる限り早く
対処が必要よ。
<以上>",她现在没有危险，但是需要尽快接受治疗。<结束>
DLG_RUSSIANBASEANSIBLE_7,Somone's really asking for an ass-kicking.,Quelqu'un cherche sérieusement les ennuis...,Da will jemand wirklich eine Tracht Prügel.,Qualcuno qui dev'essere davvero preso a calci nel sedere.,Alguém realmente quer levar uma surra.,Alguien está pidiendo que le dé una paliza.,Кто-то так и напрашивается на взбучку.,余程ケツをひっぱたかれたいようね。,那你就不要怪我手下不留情了。
DLG_ARMNINHURSAGACQUIRE_0,"I am Ninhursag.
I shall bestow upon you the climbing strength of the mountain goat.","Je suis Ninhursag.
 Je t'accorderai la force d'escalader les montagnes.","Ich bin Ninhursag.
 Ich werde dir die Kletterkraft einer Bergziege verleihen.","Sono Ninhursag. 
 Ti concederò la forza nell'arrampicarsi della capra di montagna.","Eu sou Ninhursag.
 Lhe concedo a força para escalar de uma cabra-das-montanhas.","Soy Ninhursag.
He de otorgarte el poder de escalada de la cabra blanca.","Я Нинхурсаг.
Я дарую тебе проворность горной козы.","私はニンフルサグ。
険しき崖をも登る
シロイワヤギの如く力を
あなたに与えましょう。","我是宁胡尔萨格。
我将令你像雪羊一般擅长攀爬。"
DLG_ARMNINHURSAGACQUIRE_1,"So, Ninhursag, can you explain something to me?","Et donc, Ninhursag, peux-tu m'expliquer une chose ?","Also, Ninhursag, kannst du mir etwas erklären?","Allora, Ninhursag, potresti spiegarmi una cosa?","Então, Ninhursag, você pode me explicar uma coisa?","Oye, Ninhursag, ¿podrías explicarme algo?","Это, Нинхурсаг, не объяснишь мне кое-что?","ニンフルサグ、
少し教えてくれない？",宁胡尔萨格，能不能跟我解释一件事情？
DLG_ARMNINHURSAGACQUIRE_2,"Why is it some ""Arms"" can talk and others don't?","Pourquoi certaines « Armes » parlent, et d'autres non ?",Warum können manche „Waffen“ sprechen und andere nicht?,"Perché alcune ""Braccia"" sanno parlare e altre no?","Por que algumas ""Armas"" podem falar e outras não?","¿Por qué algunos ""brazos"" pueden hablar y otros no?","Почему какие-то ""Руки"" могут говорить, а какие-то молчат?","なぜ一部のアームは話せて
他は話せないの？",为什么有些“神器”可以说话，有些不行？
